,Loss,Epsilon,Reward
50,0.10457956790924072,0.9772,-0.8157894736842105
51,0.02946665696799755,0.9772,-0.8157894736842105
52,0.006652727723121643,0.9772,-0.8157894736842105
53,0.0040630558505654335,0.9772,-0.8157894736842105
54,0.014897176064550877,0.9772,-0.8181818181818182
55,0.09702950716018677,0.9769,-0.8181818181818182
56,0.07014862447977066,0.9769,-0.8181818181818182
57,0.05427435040473938,0.9769,-0.8181818181818182
58,0.07789270579814911,0.9769,-0.8181818181818182
59,0.06817476451396942,0.9769,-0.8181818181818182
60,0.03486836701631546,0.9769,-0.8181818181818182
61,0.04532629996538162,0.9769,-0.8205128205128205
62,0.10162512958049774,0.9766,-0.8205128205128205
63,0.04632296785712242,0.9766,-0.8205128205128205
64,0.015557483769953251,0.9766,-0.8205128205128205
65,0.01356000266969204,0.9766,-0.8205128205128205
66,0.05952891707420349,0.9766,-0.8205128205128205
67,0.07360056042671204,0.9766,-0.8227848101265823
68,0.0488593690097332,0.9763,-0.8227848101265823
69,0.031306151300668716,0.9763,-0.8227848101265823
70,0.013013062998652458,0.9763,-0.8227848101265823
71,0.025425873696804047,0.9763,-0.8227848101265823
72,0.03545207902789116,0.9763,-0.8227848101265823
73,0.028093013912439346,0.9763,-0.8227848101265823
74,0.04454225301742554,0.9763,-0.825
75,0.0737694501876831,0.976,-0.825
76,0.012377642095088959,0.976,-0.825
77,0.042826082557439804,0.976,-0.825
78,0.047358423471450806,0.976,-0.825
79,0.04114710912108421,0.976,-0.825
80,0.059938695281744,0.976,-0.825
81,0.06191758066415787,0.976,-0.825
82,0.057936303317546844,0.976,-0.825
83,0.06768181174993515,0.976,-0.825
84,0.013685808517038822,0.976,-0.825
85,0.029446512460708618,0.976,-0.825
86,0.03093741461634636,0.976,-0.825
87,0.035141266882419586,0.976,-0.825
88,0.01826298236846924,0.976,-0.825
89,0.03408900648355484,0.976,-0.825
90,0.013045774772763252,0.976,-0.8271604938271605
91,0.03523160144686699,0.9757,-0.8271604938271605
92,0.06915636360645294,0.9757,-0.8271604938271605
93,0.023413803428411484,0.9757,-0.8271604938271605
94,0.04865441471338272,0.9757,-0.8271604938271605
95,0.025317449122667313,0.9757,-0.8271604938271605
96,0.019489480182528496,0.9757,-0.8292682926829268
97,0.03473019599914551,0.9754,-0.8292682926829268
98,0.12507110834121704,0.9754,-0.8292682926829268
99,0.0522506907582283,0.9754,-0.8292682926829268
100,0.04189831763505936,0.9754,-0.8292682926829268
101,0.03481043502688408,0.9754,-0.8292682926829268
102,0.03546570613980293,0.9754,-0.8313253012048193
103,0.043742064386606216,0.9751,-0.8313253012048193
104,0.03680890426039696,0.9751,-0.8313253012048193
105,0.029617806896567345,0.9751,-0.8313253012048193
106,0.043181657791137695,0.9751,-0.8313253012048193
107,0.03703964129090309,0.9751,-0.8313253012048193
108,0.04695704206824303,0.9751,-0.8313253012048193
109,0.07389669120311737,0.9751,-0.8333333333333334
110,0.03384504094719887,0.9748,-0.8333333333333334
111,0.04765176773071289,0.9748,-0.8333333333333334
112,0.05034421756863594,0.9748,-0.8333333333333334
113,0.023235362023115158,0.9748,-0.8333333333333334
114,0.03043314628303051,0.9748,-0.8333333333333334
115,0.013251574710011482,0.9748,-0.8333333333333334
116,0.026081403717398643,0.9748,-0.8333333333333334
117,0.031060531735420227,0.9748,-0.8333333333333334
118,0.03285987675189972,0.9748,-0.8333333333333334
119,0.02045518346130848,0.9748,-0.8333333333333334
120,0.023277033120393753,0.9748,-0.8333333333333334
121,0.07798808813095093,0.9748,-0.8333333333333334
122,0.042548876255750656,0.9748,-0.8333333333333334
123,0.08244801312685013,0.9748,-0.8333333333333334
124,0.08625462651252747,0.9748,-0.8333333333333334
125,0.06929630041122437,0.9748,-0.8352941176470589
126,0.04036708176136017,0.9745,-0.8352941176470589
127,0.04961102083325386,0.9745,-0.8352941176470589
128,0.07156254351139069,0.9745,-0.8352941176470589
129,0.044412314891815186,0.9745,-0.8352941176470589
130,0.02321714721620083,0.9745,-0.8352941176470589
131,0.02939373254776001,0.9745,-0.8372093023255814
132,0.04449785128235817,0.9742,-0.8372093023255814
133,0.03646833449602127,0.9742,-0.8372093023255814
134,0.05492197722196579,0.9742,-0.8372093023255814
135,0.041587457060813904,0.9742,-0.8372093023255814
136,0.031836092472076416,0.9742,-0.8372093023255814
137,0.06682418286800385,0.9742,-0.8390804597701149
138,0.03752154856920242,0.9739,-0.8390804597701149
139,0.06799468398094177,0.9739,-0.8390804597701149
140,0.0203227661550045,0.9739,-0.8390804597701149
141,0.04171014577150345,0.9739,-0.8390804597701149
142,0.018523696810007095,0.9739,-0.8390804597701149
143,0.07098088413476944,0.9739,-0.8390804597701149
144,0.01628158427774906,0.9739,-0.8390804597701149
145,0.04678906500339508,0.9739,-0.8390804597701149
146,0.02097642421722412,0.9739,-0.8390804597701149
147,0.043371111154556274,0.9739,-0.8390804597701149
148,0.03756083548069,0.9739,-0.8390804597701149
149,0.03614338859915733,0.9739,-0.8390804597701149
150,0.045502498745918274,0.9739,-0.8390804597701149
151,0.05069594830274582,0.9739,-0.8390804597701149
152,0.052708886563777924,0.9739,-0.8390804597701149
153,0.023591266945004463,0.9739,-0.8409090909090909
154,0.027034107595682144,0.9736,-0.8409090909090909
155,0.03162572905421257,0.9736,-0.8409090909090909
156,0.02617727965116501,0.9736,-0.8409090909090909
157,0.008654538542032242,0.9736,-0.8409090909090909
158,0.034570205956697464,0.9736,-0.8409090909090909
159,0.0036664078943431377,0.9736,-0.8426966292134831
160,0.036961011588573456,0.9733,-0.8426966292134831
161,0.06547412276268005,0.9733,-0.8426966292134831
162,0.08001302182674408,0.9733,-0.8426966292134831
163,0.03445602208375931,0.9733,-0.8426966292134831
164,0.03723854571580887,0.9733,-0.8426966292134831
165,0.09946499019861221,0.9733,-0.8444444444444444
166,0.1256089061498642,0.973,-0.8444444444444444
167,0.08840419352054596,0.973,-0.8444444444444444
168,0.10619425773620605,0.973,-0.8444444444444444
169,0.09998902678489685,0.973,-0.8444444444444444
170,0.11138039827346802,0.973,-0.8444444444444444
171,0.08775631338357925,0.973,-0.8444444444444444
172,0.04363206773996353,0.973,-0.8461538461538461
173,0.09887959063053131,0.9727,-0.8461538461538461
174,0.03010188415646553,0.9727,-0.8461538461538461
175,0.03220382705330849,0.9727,-0.8461538461538461
176,0.03099079057574272,0.9727,-0.8461538461538461
177,0.029847636818885803,0.9727,-0.8461538461538461
178,0.014522264711558819,0.9727,-0.8461538461538461
179,0.025960521772503853,0.9727,-0.8461538461538461
180,0.03587011992931366,0.9727,-0.8461538461538461
181,0.03300866484642029,0.9727,-0.8461538461538461
182,0.09107792377471924,0.9727,-0.8461538461538461
183,0.012169934809207916,0.9727,-0.8461538461538461
184,0.029208272695541382,0.9727,-0.8461538461538461
185,0.011743689887225628,0.9727,-0.8461538461538461
186,0.027344217523932457,0.9727,-0.8461538461538461
187,0.0647277906537056,0.9727,-0.8461538461538461
188,0.007790104951709509,0.9727,-0.8478260869565217
189,0.021629393100738525,0.9724,-0.8478260869565217
190,0.010072937235236168,0.9724,-0.8478260869565217
191,0.02125963382422924,0.9724,-0.8478260869565217
192,0.03160029649734497,0.9724,-0.8478260869565217
193,0.0441366583108902,0.9724,-0.8478260869565217
194,0.02137736603617668,0.9724,-0.8494623655913979
195,0.016492227092385292,0.9721,-0.8494623655913979
196,0.035593561828136444,0.9721,-0.8494623655913979
197,0.0282914936542511,0.9721,-0.8494623655913979
198,0.005338868126273155,0.9721,-0.8494623655913979
199,0.01746077835559845,0.9721,-0.8494623655913979
200,0.034968964755535126,0.9721,-0.851063829787234
201,0.018023278564214706,0.9718,-0.851063829787234
202,0.03698479384183884,0.9718,-0.851063829787234
203,0.01783665642142296,0.9718,-0.851063829787234
204,0.01088284607976675,0.9718,-0.851063829787234
205,0.014118258841335773,0.9718,-0.851063829787234
206,0.019441209733486176,0.9718,-0.8526315789473684
207,0.005108165089040995,0.9715,-0.8526315789473684
208,0.016317592933773994,0.9715,-0.8526315789473684
209,0.029249703511595726,0.9715,-0.8526315789473684
210,0.0064688753336668015,0.9715,-0.8526315789473684
211,0.02088788151741028,0.9715,-0.8526315789473684
212,0.008206209167838097,0.9715,-0.8541666666666666
213,0.012420305982232094,0.9712,-0.8541666666666666
214,0.0398552343249321,0.9712,-0.8541666666666666
215,0.01832295022904873,0.9712,-0.8541666666666666
216,0.02866511605679989,0.9712,-0.8541666666666666
217,0.012617514468729496,0.9712,-0.8541666666666666
218,0.023749209940433502,0.9712,-0.8556701030927835
219,0.019084535539150238,0.9709,-0.8556701030927835
220,0.01052206102758646,0.9709,-0.8556701030927835
221,0.006380986887961626,0.9709,-0.8556701030927835
222,0.013014906086027622,0.9709,-0.8556701030927835
223,0.031374573707580566,0.9709,-0.8556701030927835
224,0.03083866648375988,0.9709,-0.8556701030927835
225,0.02839745208621025,0.9709,-0.8571428571428571
226,0.0418616347014904,0.9706,-0.8571428571428571
227,0.023674428462982178,0.9706,-0.8571428571428571
228,0.016107257455587387,0.9706,-0.8571428571428571
229,0.031141530722379684,0.9706,-0.8571428571428571
230,0.02315034344792366,0.9706,-0.8571428571428571
231,0.009343510493636131,0.9706,-0.8585858585858586
232,0.03246521204710007,0.9703,-0.8585858585858586
233,0.03914371505379677,0.9703,-0.8585858585858586
234,0.017918473109602928,0.9703,-0.8585858585858586
235,0.032081618905067444,0.9703,-0.8585858585858586
236,0.014910892583429813,0.9703,-0.8585858585858586
237,0.01211322471499443,0.9703,-0.86
238,0.021123791113495827,0.97,-0.86
239,0.023192182183265686,0.97,-0.86
240,0.03418155759572983,0.97,-0.86
241,0.022749420255422592,0.97,-0.86
242,0.022514034062623978,0.97,-0.86
243,0.010736221447587013,0.97,-0.86
244,0.01678129844367504,0.9697,-0.86
245,0.022742100059986115,0.9697,-0.86
246,0.012674098834395409,0.9697,-0.86
247,0.021687593311071396,0.9697,-0.86
248,0.038470201194286346,0.9697,-0.86
249,0.039195120334625244,0.9697,-0.88
250,0.013158954679965973,0.9694,-0.88
251,0.010132771916687489,0.9694,-0.88
252,0.014269952662289143,0.9694,-0.88
253,0.02526097372174263,0.9694,-0.88
254,0.011706840246915817,0.9694,-0.88
255,0.012520598247647285,0.9694,-0.9
256,0.026711711660027504,0.9691,-0.9
257,0.03645486757159233,0.9691,-0.9
258,0.028301946818828583,0.9691,-0.9
259,0.02345626801252365,0.9691,-0.9
260,0.013970542699098587,0.9691,-0.9
261,0.007564738392829895,0.9691,-0.9
262,0.014984853565692902,0.9688,-0.9
263,0.019941959530115128,0.9688,-0.9
264,0.016283158212900162,0.9688,-0.9
265,0.012749298475682735,0.9688,-0.9
266,0.01077620591968298,0.9688,-0.9
267,0.012752791866660118,0.9688,-0.9
268,0.003879448166117072,0.9685,-0.9
269,0.012611204758286476,0.9685,-0.9
270,0.01641150936484337,0.9685,-0.9
271,0.01965661533176899,0.9685,-0.9
272,0.011814053170382977,0.9685,-0.9
273,0.00832707341760397,0.9685,-0.9
274,0.016021106392145157,0.9682,-0.9
275,0.02692236751317978,0.9682,-0.9
276,0.004982846789062023,0.9682,-0.9
277,0.021782703697681427,0.9682,-0.9
278,0.007713015191257,0.9682,-0.9
279,0.015020967461168766,0.9682,-0.9
280,0.01035609282553196,0.9679,-0.9
281,0.009329845197498798,0.9679,-0.9
282,0.002651010174304247,0.9679,-0.9
283,0.015579336322844028,0.9679,-0.9
284,0.010407310910522938,0.9679,-0.9
285,0.005557633005082607,0.9679,-0.9
286,0.002265914808958769,0.9676,-0.9
287,0.02001762017607689,0.9676,-0.9
288,0.012538602575659752,0.9676,-0.9
289,0.016597243025898933,0.9676,-0.9
290,0.027272682636976242,0.9676,-0.9
291,0.009269830770790577,0.9676,-0.9
292,0.010915249586105347,0.9673,-0.9
293,0.02403382398188114,0.9673,-0.9
294,0.011633055284619331,0.9673,-0.9
295,0.03878660500049591,0.9673,-0.9
296,0.02172514609992504,0.9673,-0.9
297,0.01439184881746769,0.9673,-0.9
298,0.02264806069433689,0.967,-0.9
299,0.008153209462761879,0.967,-0.9
300,0.020879032090306282,0.967,-0.9
301,0.013349257409572601,0.967,-0.9
302,0.006660768762230873,0.967,-0.9
303,0.008740685880184174,0.967,-0.9
304,0.007666133809834719,0.9667,-0.9
305,0.024536963552236557,0.9667,-0.9
306,0.022564591839909554,0.9667,-0.9
307,0.02487318590283394,0.9667,-0.9
308,0.017391787841916084,0.9667,-0.9
309,0.016696268692612648,0.9667,-0.9
310,0.014627190306782722,0.9667,-0.9
311,0.005007628817111254,0.9667,-0.9
312,0.016956420615315437,0.9664,-0.9
313,0.013900801539421082,0.9664,-0.9
314,0.027019862085580826,0.9664,-0.9
315,0.026325182989239693,0.9664,-0.9
316,0.005374855361878872,0.9664,-0.9
317,0.030777480453252792,0.9664,-0.9
318,0.007525451015681028,0.9664,-0.9
319,0.02590535767376423,0.9664,-0.9
320,0.0156754981726408,0.9664,-0.9
321,0.027414487674832344,0.9664,-0.9
322,0.011556660756468773,0.9664,-0.9
323,0.014880359172821045,0.9664,-0.9
324,0.025729041546583176,0.9664,-0.9
325,0.014556651934981346,0.9664,-0.9
326,0.03319600224494934,0.9664,-0.9
327,0.020576922222971916,0.9664,-0.9
328,0.006171111948788166,0.9661,-0.9
329,0.009660335257649422,0.9661,-0.9
330,0.007599210366606712,0.9661,-0.9
331,0.009254521690309048,0.9661,-0.9
332,0.007984982803463936,0.9661,-0.9
333,0.025905758142471313,0.9661,-0.9
334,0.012522580102086067,0.9658,-0.9
335,0.006747845560312271,0.9658,-0.9
336,0.009892994537949562,0.9658,-0.9
337,0.031513966619968414,0.9658,-0.9
338,0.01055295392870903,0.9658,-0.9
339,0.021819353103637695,0.9658,-0.9
340,0.014922321774065495,0.9655,-0.9
341,0.011566009372472763,0.9655,-0.9
342,0.02417355589568615,0.9655,-0.9
343,0.036771345883607864,0.9655,-0.9
344,0.0280609168112278,0.9655,-0.9
345,0.01374819502234459,0.9655,-0.9
346,0.011852753348648548,0.9652000000000001,-0.9
347,0.012338295578956604,0.9652000000000001,-0.9
348,0.015134995803236961,0.9652000000000001,-0.9
349,0.04150763899087906,0.9652000000000001,-0.9
350,0.015655063092708588,0.9652000000000001,-0.9
351,0.028307531028985977,0.9652000000000001,-0.9
352,0.011028170585632324,0.9652000000000001,-0.9
353,0.009378409013152122,0.9652000000000001,-0.9
354,0.01564338058233261,0.9652000000000001,-0.9
355,0.008661190047860146,0.9652000000000001,-0.88
356,0.015587459318339825,0.9649,-0.88
357,0.01672133430838585,0.9649,-0.88
358,0.024223918095231056,0.9649,-0.88
359,0.007216072641313076,0.9649,-0.88
360,0.015507292002439499,0.9649,-0.88
361,0.004433598835021257,0.9649,-0.88
362,0.006622087210416794,0.9649,-0.88
363,0.007005634251981974,0.9649,-0.88
364,0.011434775777161121,0.9646,-0.88
365,0.02629731595516205,0.9646,-0.88
366,0.004546200390905142,0.9646,-0.88
367,0.011811095289885998,0.9646,-0.88
368,0.006623138673603535,0.9646,-0.88
369,0.023776553571224213,0.9646,-0.88
370,0.013780523091554642,0.9643,-0.88
371,0.007825873792171478,0.9643,-0.88
372,0.021315263584256172,0.9643,-0.88
373,0.0065167187713086605,0.9643,-0.88
374,0.024589745327830315,0.9643,-0.88
375,0.10171498358249664,0.9643,-0.88
376,0.08246275782585144,0.964,-0.88
377,0.09777691215276718,0.964,-0.88
378,0.07476040720939636,0.964,-0.88
379,0.11255373060703278,0.964,-0.88
380,0.06367918848991394,0.964,-0.88
381,0.0620972216129303,0.964,-0.88
382,0.03705138713121414,0.9637,-0.88
383,0.05540214478969574,0.9637,-0.88
384,0.04045163840055466,0.9637,-0.88
385,0.04025154560804367,0.9637,-0.88
386,0.06754326820373535,0.9637,-0.88
387,0.05292252451181412,0.9637,-0.88
388,0.028208475559949875,0.9634,-0.88
389,0.02262900397181511,0.9634,-0.88
390,0.029052741825580597,0.9634,-0.88
391,0.025395702570676804,0.9634,-0.88
392,0.02170892059803009,0.9634,-0.88
393,0.03782260790467262,0.9634,-0.9
394,0.021276865154504776,0.9631,-0.9
395,0.027920441702008247,0.9631,-0.9
396,0.047746844589710236,0.9631,-0.9
397,0.016672929748892784,0.9631,-0.9
398,0.019968103617429733,0.9631,-0.9
399,0.029187021777033806,0.9631,-0.9
400,0.014333521015942097,0.9628,-0.9
401,0.02115098387002945,0.9628,-0.9
402,0.014866389334201813,0.9628,-0.9
403,0.0226350836455822,0.9628,-0.9
404,0.009864188730716705,0.9628,-0.9
405,0.009885603561997414,0.9628,-0.9
406,0.02124016359448433,0.9625,-0.9
407,0.009884385392069817,0.9625,-0.9
408,0.008647912181913853,0.9625,-0.9
409,0.05071011185646057,0.9625,-0.9
410,0.03325379267334938,0.9625,-0.9
411,0.011008908972144127,0.9625,-0.9
412,0.016321878880262375,0.9621999999999999,-0.9
413,0.01467365026473999,0.9621999999999999,-0.9
414,0.004820792470127344,0.9621999999999999,-0.9
415,0.024254368618130684,0.9621999999999999,-0.9
416,0.012169444002211094,0.9621999999999999,-0.9
417,0.054773859679698944,0.9621999999999999,-0.9
418,0.04042038321495056,0.9619,-0.9
419,0.03139318898320198,0.9619,-0.9
420,0.011319946497678757,0.9619,-0.9
421,0.008474292233586311,0.9619,-0.9
422,0.025584200397133827,0.9619,-0.9
423,0.026586860418319702,0.9619,-0.9
424,0.02895957976579666,0.9616,-0.9
425,0.01705990917980671,0.9616,-0.9
426,0.030167996883392334,0.9616,-0.9
427,0.014954711310565472,0.9616,-0.9
428,0.013486793264746666,0.9616,-0.9
429,0.017508894205093384,0.9616,-0.9
430,0.006609317846596241,0.9613,-0.9
431,0.012254340574145317,0.9613,-0.9
432,0.021531928330659866,0.9613,-0.9
433,0.014291336759924889,0.9613,-0.9
434,0.021643994376063347,0.9613,-0.9
435,0.03494803234934807,0.9613,-0.9
436,0.010204732418060303,0.961,-0.9
437,0.011972036212682724,0.961,-0.9
438,0.03824421763420105,0.961,-0.9
439,0.013285418972373009,0.961,-0.9
440,0.005584730766713619,0.961,-0.9
441,0.014438336715102196,0.961,-0.9
442,0.014468420296907425,0.961,-0.9
443,0.008996108546853065,0.961,-0.9
444,0.01364646665751934,0.961,-0.9
445,0.020396064966917038,0.9607,-0.9
446,0.03198583796620369,0.9607,-0.9
447,0.011726000346243382,0.9607,-0.9
448,0.01637878641486168,0.9607,-0.9
449,0.01138217467814684,0.9607,-0.9
450,0.013338274322450161,0.9607,-0.92
451,0.011377943679690361,0.9604,-0.92
452,0.03376355767250061,0.9604,-0.92
453,0.03329844027757645,0.9604,-0.92
454,0.007658784277737141,0.9604,-0.92
455,0.016139650717377663,0.9604,-0.92
456,0.016243716701865196,0.9604,-0.92
457,0.015101490542292595,0.9601,-0.92
458,0.014269537292420864,0.9601,-0.92
459,0.036812540143728256,0.9601,-0.92
460,0.013158846646547318,0.9601,-0.92
461,0.02292291447520256,0.9601,-0.92
462,0.009413428604602814,0.9601,-0.92
463,0.01831848919391632,0.9598,-0.92
464,0.024016033858060837,0.9598,-0.92
465,0.0440467894077301,0.9598,-0.92
466,0.009238431230187416,0.9598,-0.92
467,0.01558432262390852,0.9598,-0.92
468,0.014576995745301247,0.9598,-0.92
469,0.02068389393389225,0.9595,-0.92
470,0.024732809513807297,0.9595,-0.92
471,0.023493528366088867,0.9595,-0.92
472,0.008804555982351303,0.9595,-0.92
473,0.012359647080302238,0.9595,-0.92
474,0.015043400228023529,0.9595,-0.92
475,0.008282102644443512,0.9595,-0.92
476,0.013944641686975956,0.9592,-0.92
477,0.009334050118923187,0.9592,-0.92
478,0.011680303141474724,0.9592,-0.92
479,0.007231266237795353,0.9592,-0.92
480,0.029230762273073196,0.9592,-0.92
481,0.013194276951253414,0.9592,-0.92
482,0.008421003818511963,0.9592,-0.92
483,0.00999247096478939,0.9592,-0.92
484,0.02219722792506218,0.9592,-0.92
485,0.012765413150191307,0.9589,-0.92
486,0.018060311675071716,0.9589,-0.92
487,0.009601050987839699,0.9589,-0.92
488,0.013363441452383995,0.9589,-0.92
489,0.01533800084143877,0.9589,-0.92
490,0.01711806282401085,0.9589,-0.92
491,0.014024188742041588,0.9589,-0.92
492,0.020203154534101486,0.9586,-0.92
493,0.007955409586429596,0.9586,-0.92
494,0.016311759129166603,0.9586,-0.92
495,0.026212289929389954,0.9586,-0.92
496,0.029978085309267044,0.9586,-0.92
497,0.003790235612541437,0.9586,-0.92
498,0.013599828816950321,0.9586,-0.92
499,0.006831144914031029,0.9586,-0.92
500,0.008391380310058594,0.9586,-0.92
501,0.01644231006503105,0.9586,-0.92
502,0.0029974589124321938,0.9586,-0.92
503,0.01668279431760311,0.9586,-0.92
504,0.01867571473121643,0.9586,-0.92
505,0.09060710668563843,0.9586,-0.92
506,0.008271986618638039,0.9586,-0.92
507,0.033756330609321594,0.9586,-0.92
508,0.01390072237700224,0.9583,-0.92
509,0.028632553294301033,0.9583,-0.92
510,0.02855229750275612,0.9583,-0.92
511,0.006222297437489033,0.9583,-0.92
512,0.011320156045258045,0.9583,-0.92
513,0.02522088773548603,0.9583,-0.92
514,0.007966546341776848,0.958,-0.92
515,0.02172376960515976,0.958,-0.92
516,0.032771091908216476,0.958,-0.92
517,0.004377730656415224,0.958,-0.92
518,0.012529948726296425,0.958,-0.92
519,0.021768728271126747,0.958,-0.92
520,0.03244442492723465,0.9577,-0.92
521,0.007546217646449804,0.9577,-0.92
522,0.01736341416835785,0.9577,-0.92
523,0.012532984837889671,0.9577,-0.92
524,0.00722253555431962,0.9577,-0.92
525,0.011198249645531178,0.9577,-0.92
526,0.026987094432115555,0.9577,-0.92
527,0.0061589633114635944,0.9577,-0.92
528,0.0032877405174076557,0.9577,-0.92
529,0.007537422701716423,0.9574,-0.92
530,0.00946549978107214,0.9574,-0.92
531,0.053391970694065094,0.9574,-0.92
532,0.013574006035923958,0.9574,-0.92
533,0.018931742757558823,0.9574,-0.92
534,0.007626510690897703,0.9574,-0.92
535,0.004639417864382267,0.9574,-0.92
536,0.024732790887355804,0.9574,-0.92
537,0.014180503785610199,0.9574,-0.92
538,0.05049669370055199,0.9574,-0.92
539,0.00412494083866477,0.9574,-0.92
540,0.016020312905311584,0.9574,-0.92
541,0.010163367725908756,0.9574,-0.92
542,0.01268753968179226,0.9574,-0.92
543,0.06683174520730972,0.9574,-0.92
544,0.012452133931219578,0.9574,-0.92
545,0.007177689578384161,0.9571,-0.92
546,0.013688742183148861,0.9571,-0.92
547,0.03556183725595474,0.9571,-0.92
548,0.008293306455016136,0.9571,-0.92
549,0.01543826051056385,0.9571,-0.92
550,0.027761001139879227,0.9571,-0.92
551,0.006750511005520821,0.9571,-0.92
552,0.0219991747289896,0.9571,-0.92
553,0.026360729709267616,0.9571,-0.92
554,0.010412654839456081,0.9571,-0.9
555,0.03957466036081314,0.9568,-0.9
556,0.00486042071133852,0.9565,-0.9
557,0.026302281767129898,0.9565,-0.9
558,0.004478398244827986,0.9565,-0.9
559,0.01158509124070406,0.9565,-0.9
560,0.01768210344016552,0.9565,-0.9
561,0.01932576298713684,0.9565,-0.9
562,0.016455000266432762,0.9565,-0.9
563,0.02752475067973137,0.9565,-0.9
564,0.03264589235186577,0.9565,-0.9
565,0.005399137735366821,0.9565,-0.9
566,0.02099710702896118,0.9565,-0.9
567,0.039143405854701996,0.9565,-0.9
568,0.012426414526998997,0.9565,-0.9
569,0.003653197083622217,0.9565,-0.9
570,0.009891814552247524,0.9565,-0.9
571,0.027324967086315155,0.9565,-0.9
572,0.005421289708465338,0.9565,-0.9
573,0.01960311271250248,0.9562,-0.9
574,0.011945206671953201,0.9562,-0.9
575,0.013161377049982548,0.9562,-0.9
576,0.013774416409432888,0.9562,-0.9
577,0.010816293768584728,0.9562,-0.9
578,0.046083178371191025,0.9562,-0.9
579,0.0071495454758405685,0.9562,-0.9
580,0.010341675952076912,0.9562,-0.9
581,0.015186508186161518,0.9562,-0.9
582,0.00843893550336361,0.9562,-0.9
583,0.020275212824344635,0.9562,-0.9
584,0.008992568589746952,0.9562,-0.9
585,0.004637504927814007,0.9562,-0.9
586,0.016070054844021797,0.9562,-0.9
587,0.009185153059661388,0.9562,-0.9
588,0.007374984212219715,0.9562,-0.92
589,0.005689290352165699,0.9559,-0.92
590,0.017109984531998634,0.9559,-0.92
591,0.004871474578976631,0.9559,-0.92
592,0.007168381474912167,0.9559,-0.92
593,0.005314294248819351,0.9559,-0.92
594,0.027069803327322006,0.9559,-0.92
595,0.03170699253678322,0.9559,-0.92
596,0.0045858342200517654,0.9559,-0.92
597,0.01431804709136486,0.9559,-0.92
598,0.011019378900527954,0.9559,-0.9
599,0.019307609647512436,0.9556,-0.9
600,0.016280878335237503,0.9556,-0.9
601,0.004374540876597166,0.9556,-0.9
602,0.009577451273798943,0.9556,-0.9
603,0.006768114864826202,0.9556,-0.9
604,0.0053244722075760365,0.9556,-0.9
605,0.002653435803949833,0.9556,-0.9
606,0.04851449280977249,0.9556,-0.9
607,0.0028133473824709654,0.9553,-0.9
608,0.01088389940559864,0.9553,-0.9
609,0.009582515805959702,0.9553,-0.9
610,0.01728919893503189,0.9553,-0.9
611,0.007295758463442326,0.9553,-0.9
612,0.13883259892463684,0.9553,-0.9
